down,yardline,yards_to_go,passing_att_mean,passing_att_std,passing_int_mean,passing_int_std,passing_yds_mean,passing_yds_std,passing_cmp_mean,passing_cmp_std,fantasy_points_mean,fantasy_points_count,fantasy_points_std,passing_tds_mean,passing_tds_std,passing_cmp_air_yds_mean,passing_cmp_air_yds_std
2,fg,short,0.942307692308,0.235435477899,0.0576923076923,0.235435477899,4.38461538462,7.1459678639,0.5,0.504878164297,0.306153846154,52,1.28956924537,0.0576923076923,0.235435477899,2.05769230769,5.30413623852
2,goaline,long,0.889830508475,0.314436092867,0.00847457627119,0.0920574617898,3.16101694915,4.00847465284,0.516949152542,0.501843624084,1.18830508475,118,1.98033119266,0.237288135593,0.427234519991,1.90677966102,3.66080484387
2,goaline,medium,0.821656050955,0.384026987456,0.0254777070064,0.158075143847,1.9872611465,2.86219223213,0.426751592357,0.496188312785,1.50687898089,157,2.22028724565,0.31847133758,0.467374233193,1.36305732484,2.66061701501
2,goaline,short,0.866197183099,0.341645439357,0.00704225352113,0.0839181358297,0.739436619718,1.90809985861,0.422535211268,0.495711304423,1.67746478873,142,2.25670551208,0.323943661972,0.469635376515,0.507042253521,1.4328787612
2,midfield,long,0.89935256033,0.300949897626,0.0188346085933,0.135980695048,6.90876986463,9.54410934357,0.587992937022,0.492341258828,0.31396115362,1699,0.845023693201,0.0158917010006,0.1250934258,3.73396115362,7.17088039113
2,midfield,medium,0.894894894895,0.306919309625,0.00900900900901,0.0945583000015,6.82882882883,9.61753461965,0.617117117117,0.486455439412,0.302132132132,666,0.586135261626,0.0045045045045,0.0670146038005,3.76876876877,7.30458609578
2,midfield,really_long,0.832840236686,0.373394730558,0.0133136094675,0.114698816648,6.07840236686,8.66742258879,0.55325443787,0.497524003123,0.236331360947,676,0.643047952564,0.00591715976331,0.0767519463954,3.06952662722,6.6810658108
2,midfield,short,0.887005649718,0.317033996929,0.0225988700565,0.148831225968,6.23446327684,9.38317757386,0.562146892655,0.496824956953,0.253898305085,354,0.763253102457,0.00847457627119,0.0917963053437,3.33615819209,6.79630735748
2,redzone,long,0.883392226148,0.321520895182,0.0141342756184,0.118253587616,4.46643109541,5.73790157834,0.537102473498,0.499504804527,0.707985865724,283,1.6527174613,0.116607773852,0.321520895182,2.30035335689,4.79563556185
2,redzone,medium,0.858407079646,0.350185069366,0.00884955752212,0.0940720868384,5.07079646018,6.26885272905,0.566371681416,0.497782694174,0.941769911504,113,1.93634884239,0.159292035398,0.36757826381,2.61946902655,5.23606754034
2,redzone,really_long,0.871794871795,0.335756005889,0.00854700854701,0.0924500327042,4.54700854701,5.51251824064,0.589743589744,0.493995779576,0.387008547009,117,1.12643262418,0.0598290598291,0.23818995211,1.78632478632,4.27064773378
2,redzone,short,0.888888888889,0.32025630761,0.037037037037,0.19245008973,3.85185185185,5.35439218488,0.481481481481,0.509175077217,0.387407407407,27,1.31194685807,0.0740740740741,0.266880256342,1.96296296296,4.51903224393
2,touchback,long,0.878917378917,0.326455868324,0.014245014245,0.118583832506,6.73361823362,10.0906862757,0.592592592593,0.491702160817,0.281452991453,702,0.654234225779,0.0042735042735,0.0652787230213,3.42735042735,6.59007541446
2,touchback,medium,0.897959183673,0.303477145454,0.0408163265306,0.198371180027,7.79591836735,12.0174737596,0.591836734694,0.492752284859,0.285306122449,196,0.928920193731,0.0102040816327,0.10075590806,3.76020408163,6.42819494217
2,touchback,really_long,0.873303167421,0.333388175935,0.00904977375566,0.0949138473586,6.49321266968,9.82372818949,0.588235294118,0.493270218056,0.285972850679,221,0.628724957344,0.00452488687783,0.0672672793996,2.95475113122,6.44612198828
2,touchback,short,0.907894736842,0.291095932822,0.0263157894737,0.161136315834,5.89473684211,10.0260712776,0.605263157895,0.492041932317,0.229210526316,76,0.928261117226,0.0131578947368,0.114707866935,2.81578947368,6.45334130781
3,crap,long,0.832335329341,0.374691754611,0.0119760479042,0.109105009222,6.35928143713,9.90510490076,0.467065868263,0.500414661041,0.220838323353,167,0.567808525734,0.0,0.0,3.7245508982,7.37438146939
3,crap,medium,0.846153846154,0.362800126273,0.032967032967,0.179539500485,7.41758241758,17.0235561855,0.461538461538,0.501280411828,0.362637362637,91,1.44497353699,0.032967032967,0.179539500485,3.68131868132,6.99504446953
3,crap,really_long,0.864864864865,0.342795585096,0.0162162162162,0.126648936026,6.50810810811,9.68813646937,0.562162162162,0.497467145163,0.291675675676,185,0.745241354764,0.00540540540541,0.0735214622094,2.61081081081,6.98755818922
3,crap,short,0.833333333333,0.376177396932,0.0,0.0,4.92592592593,7.49805472094,0.574074074074,0.499125720611,0.250740740741,54,0.327338333146,0.0,0.0,2.51851851852,4.38152528254
3,fg,long,0.852071005917,0.356084653759,0.0177514792899,0.132439239486,5.87573964497,7.9956798352,0.497041420118,0.501477108093,0.406627218935,169,1.13115137696,0.0473372781065,0.212990355459,4.18343195266,7.07077890632
3,fg,medium,0.888888888889,0.315440148938,0.0222222222222,0.147954544586,5.37777777778,7.1193101572,0.511111111111,0.501738271943,0.327703703704,135,1.01096964002,0.037037037037,0.189555938556,3.42222222222,5.95814589344
3,fg,really_long,0.839622641509,0.368698933906,0.0283018867925,0.166621736981,5.60377358491,7.01926498022,0.566037735849,0.497974333332,0.247735849057,106,0.789862294229,0.0188679245283,0.136704901189,2.35849056604,5.69074215471
3,fg,short,0.868686868687,0.339461297318,0.020202020202,0.14140677897,6.0202020202,7.60770259239,0.555555555556,0.499432784843,0.411515151515,99,1.03982373274,0.040404040404,0.197907003475,4.18181818182,6.75121098187
3,goaline,long,0.820224719101,0.386175824087,0.0224719101124,0.149052163679,2.74157303371,3.82731834047,0.404494382022,0.493574649498,1.13438202247,89,2.04968287739,0.224719101124,0.419762080577,2.1797752809,3.42305617618
3,goaline,medium,0.812080536913,0.391965379,0.0335570469799,0.180693386055,2.20134228188,2.90381823609,0.436241610738,0.497590785564,1.37463087248,149,2.16852500733,0.322147651007,0.468875255349,1.8255033557,2.83494492921
3,goaline,short,0.867469879518,0.340092120759,0.0240963855422,0.153812448916,1.5,2.32183313158,0.487951807229,0.50136724346,1.58891566265,166,2.20955007736,0.343373493976,0.47627157292,1.01807228916,2.01651632267
3,midfield,long,0.854444444444,0.352856171044,0.0166666666667,0.128090276841,6.67888888889,9.96502219188,0.505555555556,0.500247127162,0.323266666667,900,0.846420977785,0.0144444444444,0.11938022291,4.15222222222,7.19860831591
3,midfield,medium,0.86125,0.345901716528,0.0125,0.111171934402,6.43875,9.37275621877,0.515,0.500087601838,0.274175,800,0.69744003156,0.0075,0.0863311434705,3.6825,6.59875922269
3,midfield,really_long,0.847341337907,0.359967016133,0.0291595197256,0.168397991213,7.42881646655,10.9144435881,0.542024013722,0.49865870206,0.332144082333,583,0.969741188324,0.0188679245283,0.136175377309,4.12349914237,8.7662571666
3,midfield,short,0.833855799373,0.372502072384,0.0156739811912,0.124308196704,6.34012539185,10.1705389775,0.53605015674,0.499089982535,0.322257053292,638,0.918519686341,0.0172413793103,0.130271693069,3.34169278997,6.42692420554
3,redzone,long,0.849397590361,0.358743089969,0.0361445783133,0.18721455088,4.00602409639,5.73294253913,0.427710843373,0.496243648127,0.45421686747,166,1.54478840013,0.0903614457831,0.287566364549,2.60240963855,4.76970174796
3,redzone,medium,0.866197183099,0.341645439357,0.0211267605634,0.144315938831,4.19014084507,5.66679152794,0.450704225352,0.499325286446,0.621830985915,142,1.68244149666,0.0985915492958,0.299168093715,3.07746478873,5.07262706102
3,redzone,really_long,0.86170212766,0.347063374021,0.0212765957447,0.145078651583,3.45744680851,5.19649363507,0.372340425532,0.486020543687,0.323404255319,94,1.09605603145,0.0531914893617,0.225618446426,2.22340425532,4.87732135042
3,redzone,short,0.878048780488,0.329243198883,0.0243902439024,0.155206732393,3.91463414634,5.47767910552,0.463414634146,0.501728418772,0.513902439024,82,1.41505726106,0.0975609756098,0.298546110654,2.15853658537,4.74918969617
3,touchback,long,0.817307692308,0.386879342404,0.0384615384615,0.192539248915,6.42548076923,11.2178525858,0.439903846154,0.496972996658,0.243076923077,416,0.862049199863,0.00721153846154,0.0847159020451,3.76682692308,7.23851515952
3,touchback,medium,0.868312757202,0.338848367014,0.0329218106996,0.178800243062,5.83127572016,9.50121399475,0.465020576132,0.499804403466,0.233251028807,243,0.70127903127,0.00411522633745,0.06415002991,3.55967078189,6.72293618634
3,touchback,really_long,0.858695652174,0.349285664138,0.0163043478261,0.126988811446,7.6847826087,10.8777904256,0.565217391304,0.497081049698,0.275326086957,184,0.616857807188,0.0,0.0,4.47826086957,9.18656450751
3,touchback,short,0.81981981982,0.386080495568,0.018018018018,0.133619676149,7.00900900901,12.1501930366,0.522522522523,0.501757762033,0.301981981982,111,0.847524544906,0.00900900900901,0.0949157995752,2.84684684685,5.71473088239
4,crap,long,1.0,,0.0,,0.0,,0.0,,0.0,1,,0.0,,0.0,
4,crap,really_long,1.0,0.0,0.5,0.547722557505,5.66666666667,8.14043405886,0.5,0.547722557505,-0.773333333333,6,1.3601568537,0.0,0.0,4.5,6.97853852895
4,crap,short,1.0,,0.0,,0.0,,0.0,,0.0,1,,0.0,,0.0,
4,fg,long,0.75,0.462910049886,0.125,0.353553390593,4.5,9.36559051605,0.25,0.462910049886,-0.0075,8,0.885691819992,0.0,0.0,3.875,8.21909796928
4,fg,medium,0.909090909091,0.301511344578,0.0909090909091,0.301511344578,8.90909090909,8.91576744262,0.636363636364,0.50452497911,1.28363636364,11,2.82460359246,0.0909090909091,0.301511344578,6.54545454545,7.81490417553
4,fg,really_long,0.666666666667,0.57735026919,0.0,0.0,6.66666666667,11.5470053838,0.333333333333,0.57735026919,0.266666666667,3,0.461880215352,0.0,0.0,0.0,0.0
4,fg,short,0.681818181818,0.476731294623,0.0,0.0,8.77272727273,10.9236825213,0.5,0.511766315719,1.31909090909,22,2.33491492471,0.136363636364,0.351250086657,5.5,9.34395653936
4,goaline,long,1.0,0.0,0.0,0.0,4.25,5.0579969685,0.5,0.57735026919,2.17,4,2.50617903058,0.5,0.57735026919,4.25,5.0579969685
4,goaline,medium,0.75,0.5,0.0,0.0,3.25,4.27200187266,0.5,0.57735026919,1.63,4,3.14576964615,0.5,0.57735026919,3.25,4.27200187266
4,goaline,short,0.666666666667,0.477566932941,0.0,0.0,1.0,1.58943882848,0.358974358974,0.485970514981,2.05538461538,39,2.42658721378,0.307692307692,0.46757190012,0.717948717949,1.43175854236
4,midfield,long,0.838709677419,0.373878250553,0.0645161290323,0.249731038115,3.12903225806,7.06513474976,0.258064516129,0.444802722975,0.0122580645161,31,0.783303728564,0.0,0.0,2.1935483871,5.00945342886
4,midfield,medium,0.884615384615,0.322602539032,0.0192307692308,0.138675049056,6.05769230769,8.62602869464,0.519230769231,0.504504595497,0.203846153846,52,0.463660431216,0.0,0.0,4.78846153846,7.4579515099
4,midfield,really_long,0.809523809524,0.402373908081,0.142857142857,0.3585685828,6.28571428571,15.3105939047,0.285714285714,0.462910049886,-0.000952380952381,21,1.03244324184,0.0,0.0,4.2380952381,10.3387850442
4,midfield,short,0.722772277228,0.449862465231,0.029702970297,0.170613337378,5.34653465347,9.72567287499,0.485148514851,0.502272065441,0.279207920792,101,0.961456897805,0.019801980198,0.140014143557,2.22772277228,3.84156527504
4,redzone,long,1.0,0.0,0.0,0.0,2.75,5.5,0.25,0.5,0.11,4,0.22,0.0,0.0,2.5,5.0
4,redzone,medium,0.9,0.316227766017,0.1,0.316227766017,5.6,6.25744001614,0.5,0.527046276695,0.474,10,1.60654356375,0.1,0.316227766017,5.2,6.14274639989
4,redzone,really_long,1.0,0.0,0.0,0.0,5.4,7.40270220933,0.4,0.547722557505,1.016,5,1.9939107302,0.2,0.4472135955,5.4,7.40270220933
4,redzone,short,0.8125,0.403112887415,0.0,0.0,4.625,5.98748695197,0.5625,0.512347538298,0.45375,16,1.13383640795,0.0625,0.25,2.6875,3.80733940349
4,touchback,long,0.9,0.316227766017,0.3,0.48304589154,3.6,4.71875689845,0.4,0.516397779494,-0.456,10,1.07747853807,0.0,0.0,2.0,3.09120616517
4,touchback,medium,1.0,,0.0,,0.0,,0.0,,0.0,1,,0.0,,0.0,
4,touchback,really_long,0.5,0.547722557505,0.166666666667,0.408248290464,2.0,4.89897948557,0.166666666667,0.408248290464,-0.253333333333,6,0.876964461462,0.0,0.0,0.833333333333,2.04124145232
4,touchback,short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4,1.0214368964,0.0,0.0,0.0,0.0
