down,yardline,yards_to_go,passing_att_mean,passing_att_std,receiving_tds_mean,receiving_tds_std,receiving_yac_yds_mean,receiving_yac_yds_std,passing_yds_mean,passing_yds_std,passing_cmp_mean,passing_cmp_std,passing_tds_mean,passing_tds_std,fantasy_points_mean,fantasy_points_count,fantasy_points_std,rushing_yds_mean,rushing_yds_std,passing_cmp_air_yds_mean,passing_cmp_air_yds_std,passing_int_mean,passing_int_std,rushing_tds_mean,rushing_tds_std,receiving_rec_mean,receiving_rec_std,receiving_yds_mean,receiving_yds_std,rushing_att_mean,rushing_att_std,receiving_tar_mean,receiving_tar_std
3,goaline,short,0.876543209877,0.329980840753,0.0,0.0,0.0,0.0,1.50617283951,2.33591168466,0.487654320988,0.50139747961,0.33950617284,0.475010039082,1.50037037037,162,2.15568521449,0.0802469135802,0.610247837462,1.01234567901,2.02465441978,0.0246913580247,0.155663966955,0.0246913580247,0.155663966955,0.0,0.0,0.0,0.0,0.0802469135802,0.272517480475,0.0,0.0
3,midfield,long,0.858944954128,0.348278082405,0.0,0.0,0.0,0.0,6.72935779817,10.0182456075,0.508027522936,0.500222461807,0.0149082568807,0.121255357975,0.322270642202,872,0.854336613704,0.393348623853,2.02569074328,4.19266055046,7.22824802369,0.0172018348624,0.130097430932,0.0,0.0,0.0,0.0,0.0,0.0,0.052752293578,0.223666849023,0.0,0.0
3,midfield,medium,0.864516129032,0.342460683627,0.0,0.0,-0.00516129032258,0.143684241621,6.46580645161,9.41265050331,0.518709677419,0.499972492367,0.00774193548387,0.0877036087099,0.27024516129,775,0.703744005,0.265806451613,1.71678289325,3.69806451613,6.65282935058,0.0129032258065,0.112930015041,0.0,0.0,0.00129032258065,0.0359210604054,-0.0206451612903,0.574736966486,0.0438709677419,0.204940235496,0.00129032258065,0.0359210604054
3,midfield,really_long,0.850267379679,0.357127577977,0.0,0.0,0.0,0.0,7.46702317291,10.8760582349,0.545454545455,0.498373979434,0.0196078431373,0.138772126456,0.336827094474,561,0.978689678152,0.238859180036,2.00712697561,4.13368983957,8.76915996771,0.030303030303,0.171572810892,0.0,0.0,0.0,0.0,0.0,0.0,0.0730837789661,0.26050625528,0.0,0.0
3,midfield,short,0.831730769231,0.374405319312,0.0,0.0,0.0,0.0,6.23557692308,9.92058111618,0.533653846154,0.499266346553,0.0160256410256,0.125674702954,0.315608974359,624,0.893832235463,0.501602564103,2.84540078264,3.32371794872,6.39429533255,0.0160256410256,0.125674702954,0.0,0.0,0.0,0.0,0.0,0.0,0.108974358974,0.311857026729,0.0,0.0
3,redzone,long,0.851851851852,0.35634832255,0.0,0.0,0.0,0.0,4.08024691358,5.77742274749,0.432098765432,0.496903995,0.0925925925926,0.290759458663,0.419382716049,162,1.46637411077,0.216049382716,1.46477961712,2.65432098765,4.81498822926,0.037037037037,0.189438165361,0.0,0.0,0.0,0.0,0.0,0.0,0.0432098765432,0.203959727851,0.0,0.0
3,redzone,medium,0.870503597122,0.336962827996,0.0,0.0,0.0,0.0,4.12230215827,5.62533146419,0.446043165468,0.498877898432,0.0935251798561,0.292220046405,0.544028776978,139,1.54745453419,0.338129496403,2.04851999185,3.09352517986,5.11164071668,0.0215827338129,0.145842176922,0.00719424460432,0.084818892968,0.0,0.0,0.0,0.0,0.0503597122302,0.219477013659,0.00719424460432,0.084818892968
3,redzone,really_long,0.869565217391,0.338626550576,0.0,0.0,0.0,0.0,3.53260869565,5.22767590022,0.380434782609,0.488153986342,0.054347826087,0.227944972865,0.330434782609,92,1.10697480345,0.369565217391,1.85589284993,2.27173913043,4.91935683474,0.0217391304348,0.146629597597,0.0,0.0,0.0,0.0,0.0,0.0,0.0978260869565,0.298707200114,0.0,0.0
3,redzone,short,0.876543209877,0.331010424661,0.0,0.0,0.0,0.0,3.87654320988,5.50086974044,0.456790123457,0.501233047495,0.0987654320988,0.300205690802,0.516790123457,81,1.42363076951,0.16049382716,0.90078840639,2.11111111111,4.75920161372,0.0246913580247,0.15614965914,0.0,0.0,0.0,0.0,0.0,0.0,0.0740740740741,0.263523138347,0.0,0.0
3,touchback,long,0.832911392405,0.37352808217,0.0,0.0,0.0,0.0,6.56455696203,11.4069957827,0.443037974684,0.497374718124,0.00759493670886,0.0869274624652,0.221063291139,395,0.865701724429,0.243037974684,1.59684679331,3.80506329114,7.33117774927,0.0430379746835,0.20319999919,0.0,0.0,0.0,0.0,0.0,0.0,0.0303797468354,0.171847552542,0.0,0.0
